timestamps,TP9,AF7,AF8,TP10,Right AUX
1607281240.357,36.621,27.344,31.250,37.109,30.273
1607281240.361,15.137,30.762,30.762,9.277,13.672
1607281240.365,19.531,29.785,28.320,2.930,67.383
1607281240.369,35.645,28.809,26.367,25.391,60.547
1607281240.373,41.016,31.738,29.297,36.621,-3.906
1607281240.377,28.320,33.203,29.297,13.672,13.184
1607281240.381,25.879,33.203,28.320,4.883,47.363
1607281240.385,36.621,26.855,31.250,27.344,63.477
1607281240.389,46.875,24.414,28.320,38.574,72.266
1607281240.392,37.109,29.297,27.344,16.602,42.969
1607281240.396,17.090,31.738,27.344,-0.488,23.926
1607281240.400,21.484,32.715,28.809,13.672,-2.441
1607281240.404,38.574,24.414,31.250,39.551,44.922
1607281240.408,32.715,23.438,29.297,28.809,60.059
1607281240.412,14.648,32.715,29.785,5.371,-21.484
1607281240.416,18.066,34.180,31.250,12.207,26.367
1607281240.420,41.504,31.738,30.762,41.016,74.219
1607281240.424,45.410,35.156,30.273,44.434,8.301
1607281240.428,29.785,37.598,30.762,20.996,10.742
1607281240.432,26.367,35.645,30.273,12.207,-0.977
1607281240.435,42.480,33.203,28.809,29.297,8.789
1607281240.439,53.223,31.738,31.250,43.945,1.953
1607281240.443,34.668,30.273,34.180,23.926,-18.555
1607281240.447,17.578,30.762,33.203,4.883,11.230
1607281240.451,24.902,29.785,29.297,17.090,24.414
1607281240.455,41.992,29.785,30.762,39.062,44.434
1607281240.459,28.809,29.785,32.715,22.461,48.828
1607281240.463,8.789,28.809,30.273,-0.977,36.621
1607281240.467,15.137,23.926,29.297,9.766,-1.953
1607281240.471,31.250,23.926,26.855,34.668,57.617
1607281240.475,25.879,32.715,25.879,29.785,46.387
1607281240.478,10.254,34.180,26.367,0.488,47.363
1607281240.482,16.602,32.227,27.344,1.953,66.895
1607281240.486,40.527,29.785,30.762,33.691,16.602
1607281240.490,39.551,31.738,31.250,37.598,56.641
1607281240.494,21.484,37.109,28.809,7.812,18.066
1607281240.498,16.113,34.180,24.902,-1.465,-18.555
1607281240.502,29.785,31.250,24.902,20.020,70.801
1607281240.506,38.574,29.297,26.367,36.621,99.121
1607281240.510,22.461,32.227,28.809,16.602,36.133
1607281240.514,15.137,35.645,29.785,-3.418,26.367
1607281240.517,30.273,34.180,28.320,17.090,32.715
1607281240.521,44.922,36.621,29.785,46.875,103.516
1607281240.525,28.320,35.156,28.320,26.367,101.074
1607281240.529,12.695,35.156,26.367,-4.395,8.789
1607281240.533,22.949,34.668,25.391,1.465,21.973
1607281240.537,41.504,30.273,26.367,28.320,11.719
1607281240.541,35.156,29.785,29.785,29.785,41.992
1607281240.545,8.789,27.832,30.762,6.348,73.730
1607281240.549,10.742,29.297,29.297,6.348,70.312
1607281240.553,31.250,29.297,29.297,26.855,19.043
1607281240.557,29.297,26.367,26.855,31.738,-20.020
1607281240.560,13.184,28.320,24.902,15.137,-1.465
1607281240.564,14.648,28.809,25.879,7.812,51.758
1607281240.568,34.668,31.250,30.273,25.879,83.008
1607281240.572,43.457,31.250,32.227,39.551,94.727
1607281240.576,30.273,27.832,32.715,17.090,81.055
1607281240.580,22.461,32.227,34.668,2.441,12.695
1607281240.584,27.832,37.109,29.785,20.508,39.551
1607281240.588,43.945,36.133,29.785,39.551,74.219
1607281240.592,33.203,35.645,31.738,28.320,31.250
1607281240.596,17.090,33.203,28.809,5.371,7.812
1607281240.600,21.973,31.250,26.367,9.766,18.066
1607281240.603,41.016,31.738,26.855,36.621,2.930
1607281240.607,38.574,34.180,29.785,38.574,50.781
1607281240.611,14.648,34.180,30.762,17.090,40.039
1607281240.615,17.578,33.691,27.344,10.742,-9.277
1607281240.619,36.621,30.762,30.273,30.762,9.277
1607281240.623,40.039,27.832,33.691,43.457,19.531
1607281240.627,23.438,31.250,34.668,23.926,25.879
1607281240.631,14.160,30.762,35.645,8.301,17.578
1607281240.635,34.180,32.227,33.691,23.926,10.742
1607281240.639,46.387,35.156,30.273,42.480,-9.277
1607281240.642,30.762,34.180,32.227,24.902,-8.789
1607281240.646,22.461,33.203,35.645,8.301,31.250
1607281240.650,31.250,36.133,35.645,17.090,34.668
1607281240.654,43.457,34.668,34.668,39.062,37.109
1607281240.658,30.273,31.738,33.691,29.785,36.621
1607281240.662,15.137,30.273,33.691,6.836,-34.180
1607281240.666,21.484,31.250,30.762,7.812,-18.555
1607281240.670,34.668,32.715,31.250,29.785,103.027
1607281240.674,31.738,29.785,34.668,32.227,109.375
1607281240.678,14.160,30.273,34.668,2.930,8.301
1607281240.682,13.672,32.227,34.180,-4.883,-11.719
1607281240.685,32.227,29.785,34.180,13.672,81.055
1607281240.689,39.551,26.367,35.645,28.320,32.227
1607281240.693,23.438,27.832,32.715,15.625,18.066
1607281240.697,14.160,27.832,30.273,-0.977,57.617
1607281240.701,23.926,30.273,30.273,11.719,10.742
1607281240.705,36.621,33.203,29.297,32.715,55.176
1607281240.709,25.391,32.227,31.250,20.508,51.270
1607281240.713,6.348,31.738,30.762,-0.488,8.789
1607281240.717,23.438,30.273,31.250,11.719,-10.254
1607281240.721,45.898,28.809,32.715,43.457,-15.137
1607281240.725,35.156,33.203,35.645,36.621,25.391
1607281240.728,20.996,33.691,35.645,13.672,7.324
1607281240.732,19.531,29.785,34.668,16.602,-29.297
1607281240.736,38.574,33.203,33.203,42.480,-45.898
1607281240.740,45.898,37.109,30.762,41.504,-67.871
1607281240.744,24.902,34.668,32.227,12.695,-64.941
1607281240.748,26.855,31.738,31.738,10.742,-23.438
1607281240.752,44.922,31.738,31.250,26.855,-23.926
1607281240.756,47.363,31.250,30.273,35.156,-5.371
1607281240.760,24.414,30.762,28.320,14.648,32.227
1607281240.764,10.254,29.785,27.344,-1.953,37.598
1607281240.767,24.902,26.855,29.785,16.113,17.578
1607281240.771,42.969,29.297,30.273,39.551,17.578
1607281240.775,33.203,32.227,28.809,18.555,-1.465
1607281240.779,20.020,28.809,29.297,-4.883,15.137
1607281240.783,27.832,27.832,28.320,9.277,38.574
1607281240.787,48.340,30.762,28.809,33.691,15.625
1607281240.791,45.898,35.156,32.227,30.273,29.297
1607281240.795,21.484,33.691,32.715,2.441,66.406
1607281240.799,21.973,33.691,30.762,-0.488,21.484
1607281240.803,39.551,35.156,30.273,25.391,-13.672
1607281240.807,45.898,31.250,29.785,31.738,19.531
1607281240.810,33.203,35.156,32.715,13.184,57.617
1607281240.814,24.414,38.574,33.691,13.184,57.129
1607281240.818,39.062,32.715,31.250,30.273,6.836
1607281240.822,54.688,31.250,31.738,42.969,17.578
1607281240.826,41.016,34.668,33.203,27.344,55.664
1607281240.830,26.367,32.715,32.715,7.324,-13.184
1607281240.834,35.156,33.203,32.715,18.066,-8.789
1607281240.838,54.688,35.645,34.668,42.480,28.809
1607281240.842,42.480,37.109,33.203,30.273,-5.371
1607281240.846,21.973,37.109,34.668,6.348,75.195
1607281240.850,32.227,35.156,31.738,15.625,74.707
1607281240.853,48.828,32.227,28.320,38.086,65.918
1607281240.857,43.457,30.273,30.273,34.180,58.105
1607281240.861,26.855,30.762,29.297,9.766,47.363
1607281240.865,21.484,26.855,28.320,6.836,73.242
1607281240.869,37.109,25.879,30.762,28.320,58.594
1607281240.873,42.480,32.227,32.715,36.133,7.812
1607281240.877,20.508,36.621,33.691,12.207,17.578
1607281240.881,14.160,31.250,31.250,-0.977,44.922
1607281240.885,26.367,29.785,30.273,20.020,70.801
1607281240.889,38.574,32.715,32.227,42.969,52.246
1607281240.892,24.902,27.344,33.203,20.508,41.504
1607281240.896,6.348,28.320,33.691,-7.324,31.250
1607281240.900,19.531,29.297,29.297,4.883,-15.625
1607281240.904,40.039,26.855,27.832,33.203,24.902
1607281240.908,31.250,30.762,31.250,24.902,41.992
1607281240.912,9.766,31.738,31.738,0.977,28.320
1607281240.916,13.672,32.715,29.297,3.418,35.156
1607281240.920,33.691,33.203,25.879,28.320,39.062
1607281240.924,32.227,33.203,26.855,29.785,19.531
1607281240.928,16.113,33.203,31.250,13.184,-39.062
1607281240.932,13.672,32.227,31.738,7.812,-27.832
1607281240.935,30.762,33.691,29.785,26.855,4.883
1607281240.939,39.551,31.738,29.785,41.504,8.789
1607281240.943,25.879,31.250,32.227,19.043,32.715
1607281240.947,18.066,30.273,30.762,6.348,60.547
1607281240.951,31.738,29.297,29.785,27.832,25.391
1607281240.955,46.875,29.297,32.715,47.363,-6.836
1607281240.959,29.785,25.391,35.156,28.320,-19.043
1607281240.963,12.207,26.367,33.691,4.883,-1.465
1607281240.967,23.926,30.762,29.297,10.742,17.090
1607281240.971,39.551,28.320,28.320,36.621,35.156
1607281240.975,32.227,26.367,30.762,29.785,18.066
1607281240.978,19.043,31.250,28.809,5.371,-8.301
1607281240.982,18.555,32.715,27.344,6.836,28.320
1607281240.986,40.527,27.832,28.320,31.738,47.363
1607281240.990,40.039,30.273,29.297,34.180,57.129
1607281240.994,13.672,35.645,31.250,10.254,14.160
