timestamp,word
1607281483.511906,knew
1607281483.7136495,that
1607281483.9146953,the
1607281484.1158173,Potters
1607281484.3169432,had
1607281484.5180862,a
1607281484.7192748,small
1607281484.9203749,"son,"
1607281485.1224005,"too,"
1607281485.3243754,but
1607281485.5263994,they
1607281485.7283654,had
1607281485.929628,never
1607281486.1308088,even
1607281486.3319902,seen
1607281486.5331295,him.
1607281486.7342386,Mr.
1607281486.9353898,and
1607281487.1365244,Mrs.
1607281487.3376613,"Dursley,"
1607281487.5388563,of
1607281487.739993,number
1607281487.9411783,"four,"
1607281488.1423314,Privet
1607281488.343942,"Drive,"
1607281488.5451446,were
1607281488.7462873,proud
1607281488.9473307,to
1607281489.1484826,say
1607281489.349606,that
1607281489.550764,they
1607281489.751946,were
1607281489.9530945,perfectly
1607281490.1542394,"normal,"
1607281490.3552623,thank
1607281490.5564108,you
1607281490.757572,very
1607281490.959339,much.
1607281491.1603694,They
1607281491.361505,were
1607281491.5626137,the
1607281491.7637205,last
1607281491.9648266,people
1607281492.1668103,you'd
1607281492.367859,expect
1607281492.5689697,to
1607281492.7700818,be
1607281492.9714894,involved
1607281493.190495,in
1607281493.3924963,anything
1607281493.5934954,strange
1607281493.7954922,or
1607281493.996626,"mysterious,"
1607281494.1977816,because
1607281494.3991053,they
1607281494.6001697,just
1607281494.8013234,didn't
1607281495.002466,hold
1607281495.203663,with
1607281495.4047995,such
1607281495.6064067,nonsense.
1607281495.8074944,Mr.
1607281496.0092227,Dursley
1607281496.2103481,was
1607281496.4115434,the
1607281496.6126802,director
1607281496.813755,of
1607281497.0147731,a
1607281497.215558,firm
1607281497.4166052,called
1607281497.6177948,"Grunnings,"
1607281497.8189821,which
1607281498.0200045,made
1607281498.2211401,drills.
1607281498.42227,He
1607281498.6234086,was
1607281498.8245535,a
1607281499.026045,"big,"
1607281499.2270708,beefy
1607281499.4282155,man
1607281499.629347,with
1607281499.8305135,hardly
1607281500.0316637,any
1607281500.2328525,"neck,"
1607281500.4340281,although
1607281500.6356132,he
1607281500.8371947,did
1607281501.0382779,have
1607281501.2394304,a
1607281501.4405985,very
1607281501.6417422,large
1607281501.842893,mustache.
1607281502.0440116,Mrs.
1607281502.2451215,Dursley
1607281502.4462264,was
1607281502.6473324,thin
1607281502.8484392,and
1607281503.0495665,blonde
1607281503.2507062,and
1607281503.4522958,had
1607281503.653366,nearly
1607281503.8545668,twice
1607281504.055727,the
1607281504.2569304,usual
1607281504.4580672,amount
1607281504.6591728,of
1607281504.8603408,"neck,"
1607281505.0614793,which
1607281505.2626595,came
1607281505.4638076,in
1607281505.664959,very
1607281505.8660917,useful
1607281506.0677202,as
1607281506.2695837,she
1607281506.4706905,spent
1607281506.6718395,so
1607281506.8729482,much
1607281507.0740871,of
1607281507.2752671,her
1607281507.47645,time
1607281507.6775923,craning
1607281507.8794043,over
1607281508.0811713,garden
1607281508.2821937,"fences,"
1607281508.483351,spying
1607281508.6844938,on
1607281508.8856883,the
1607281509.0876052,neighbors.
1607281509.288625,The
1607281509.4897335,Dursley
1607281509.6908681,s
1607281509.8920355,had
1607281510.0932233,a
1607281510.293313,small
1607281510.4944232,son
1607281510.6955323,called
1607281510.896713,Dudley
1607281511.097871,and
1607281511.2990005,in
1607281511.5001514,their
1607281511.7012725,opinion
1607281511.9024098,there
1607281512.1035433,was
1607281512.3046508,no
1607281512.5061688,finer
1607281512.7072291,boy
1607281512.9083889,anywhere.
1607281513.1095824,The
1607281513.3107405,Dursleys
1607281513.5118964,had
1607281513.7130322,everything
1607281513.9141414,they
1607281514.1152883,"wanted,"
1607281514.3164241,but
1607281514.5176134,they
1607281514.7187998,also
1607281514.919935,had
1607281515.1210911,a
1607281515.3228688,"secret,"
1607281515.523982,and
1607281515.7250903,their
1607281515.9268293,greatest
1607281516.1281233,fear
1607281516.3292575,was
1607281516.5304067,that
1607281516.732437,somebody
1607281516.9338849,would
1607281517.1349323,discover
1607281517.3365138,it.
1607281517.5385664,They
1607281517.739689,didn't
1607281517.941206,think
1607281518.142883,they
1607281518.3439536,could
1607281518.5450933,bear
1607281518.746285,it
1607281518.9467387,if
1607281519.147766,anyone
1607281519.3489466,found
1607281519.5500987,out
1607281519.7512517,about
1607281519.952398,the
1607281520.1535192,Potters.
1607281520.354687,Mrs.
1607281520.556041,Potter
1607281520.7579548,was
1607281520.9591188,Mrs.
1607281521.1601446,Dursley's
1607281521.3612533,"sister,"
1607281521.562669,but
1607281521.7637014,they
1607281521.9648108,hadn't
1607281522.165959,met
1607281522.3670964,for
1607281522.568244,several
1607281522.7696443,years;
1607281522.971556,in
1607281523.172623,"fact,"
1607281523.373733,Mrs.
1607281523.5748966,Dursley
1607281523.7760575,pretended
1607281523.9771638,she
1607281524.178302,didn't
1607281524.3794472,have
1607281524.5805914,a
1607281524.7806814,"sister,"
1607281524.981843,because
1607281525.1837552,her
1607281525.3848028,sister
1607281525.5859466,and
1607281525.7870908,her
1607281525.9882822,good-for-nothing
1607281526.1894295,husband
1607281526.390569,were
1607281526.591739,as
1607281526.791829,unDursleyish
1607281526.9929245,as
1607281527.1940305,it
1607281527.3951716,was
1607281527.5963159,possible
1607281527.7974198,to
1607281527.9985864,be.
1607281528.1997254,The
1607281528.4008336,Dursleys
1607281528.602001,shuddered
1607281528.8031418,to
1607281529.0042608,think
1607281529.205717,what
1607281529.4068754,the
1607281529.608003,neighbors
1607281529.8091004,would
1607281530.0112164,say
1607281530.2122998,if
1607281530.4135096,the
1607281530.6146483,Potters
1607281530.8157792,arrived
1607281531.0169106,in
1607281531.2180662,the
1607281531.419206,street.
1607281531.6203573,The
1607281531.8218746,Dursleys
1607281532.0229034,knew
1607281532.224031,that
1607281532.4252257,the
1607281532.6263542,Potters
1607281532.8277073,had
1607281533.0288072,a
1607281533.2288954,small
1607281533.4300928,"son,"
1607281533.6311412,"too,"
1607281533.8322852,but
1607281534.0334516,they
1607281534.2345173,had
1607281534.435655,never
1607281534.6367855,even
1607281534.8379297,seen
1607281535.0390375,him.
1607281535.2401907,Mr.
1607281535.4413533,and
1607281535.643096,Mrs.
1607281535.8441253,"Dursley,"
1607281536.0452507,of
1607281536.2463744,number
1607281536.4475238,"four,"
1607281536.6486964,Privet
1607281536.8498373,"Drive,"
1607281537.0511284,were
1607281537.2522688,proud
1607281537.4533982,to
1607281537.6546314,say
1607281537.8557806,that
1607281538.0569332,they
1607281538.2580585,were
1607281538.4597447,perfectly
1607281538.6607587,"normal,"
1607281538.8619368,thank
1607281539.0630956,you
1607281539.264503,very
1607281539.465566,much.
1607281539.6667244,They
1607281539.867834,were
1607281540.0690725,the
1607281540.2702537,last
1607281540.4714363,people
1607281540.672586,you'd
1607281540.8737228,expect
1607281541.0748284,to
1607281541.276661,be
1607281541.4776888,involved
1607281541.6788611,in
1607281541.8789475,anything
1607281542.0800428,strange
1607281542.2811844,or
1607281542.4823568,"mysterious,"
1607281542.6835196,because
1607281542.8846629,they
1607281543.0858002,just
1607281543.2869503,didn't
1607281543.4880962,hold
1607281543.6892204,with
1607281543.891214,such
1607281544.0931685,nonsense.
1607281544.2945144,Mr.
1607281544.4956417,Dursley
1607281544.697603,was
1607281544.89865,the
1607281545.1002874,director
1607281545.3020031,of
1607281545.503068,a
1607281545.7041879,firm
1607281545.9053261,called
1607281546.1064587,"Grunnings,"
1607281546.3075576,which
1607281546.5089204,made
1607281546.7099817,drills.
1607281546.9111645,He
1607281547.1132042,was
1607281547.3142314,a
1607281547.5155108,"big,"
1607281547.7166135,beefy
1607281547.9177933,man
1607281548.118938,with
1607281548.320097,hardly
1607281548.5212772,any
1607281548.7224052,"neck,"
1607281548.923452,although
1607281549.1245553,he
1607281549.3256886,did
1607281549.5267947,have
1607281549.7279267,a
1607281549.9280128,very
1607281550.129144,large
1607281550.3310058,mustache.
1607281550.5328703,Mrs.
1607281550.7339797,Dursley
1607281550.9351428,was
1607281551.1363153,thin
1607281551.3374395,and
1607281551.5385458,blonde
1607281551.7396574,and
1607281551.940764,had
1607281552.1418803,nearly
1607281552.3433864,twice
1607281552.5444188,the
1607281552.745853,usual
1607281552.9469051,amount
1607281553.148866,of
1607281553.3506725,"neck,"
1607281553.551818,which
1607281553.7529774,came
1607281553.954165,in
1607281554.1543033,very
1607281554.3554542,useful
1607281554.5566044,as
1607281554.7577271,she
1607281554.9589057,spent
1607281555.160046,so
1607281555.3611546,much
1607281555.5623283,of
1607281555.7634525,her
1607281555.9637227,time
1607281556.1648614,craning
1607281556.3659909,over
1607281556.5670986,garden
1607281556.7689486,"fences,"
1607281556.9699745,spying
1607281557.171085,on
1607281557.372192,the
1607281557.5733438,neighbors.
1607281557.7744613,The
1607281557.975648,Dursley
1607281558.1766598,s
1607281558.37784,had
1607281558.5789797,a
1607281558.7791462,small
1607281558.980176,son
1607281559.1813622,called
1607281559.3833108,Dudley
1607281559.5843759,and
1607281559.7855566,in
1607281559.9866908,their
1607281560.1878736,opinion
1607281560.3891375,there
1607281560.5904856,was
1607281560.791983,no
1607281560.9930153,finer
1607281561.1942227,boy
1607281561.3953838,anywhere.
1607281561.597381,The
1607281561.7986708,Dursleys
1607281561.9997046,had
1607281562.2014666,everything
1607281562.403394,they
1607281562.6044183,"wanted,"
1607281562.8055227,but
1607281563.0074992,they
1607281563.2087336,also
1607281563.4098752,had
1607281563.6110575,a
1607281563.811143,"secret,"
1607281564.0122662,and
1607281564.2134638,their
1607281564.414602,greatest
1607281564.6157513,fear
1607281564.8168936,was
1607281565.0172083,that
1607281565.218305,somebody
1607281565.4194427,would
1607281565.6205714,discover
1607281565.8217046,it.
1607281566.022915,They
1607281566.2240548,didn't
1607281566.425187,think
1607281566.6262922,they
1607281566.827431,could
1607281567.0285783,bear
1607281567.2297227,it
1607281567.4308465,if
1607281567.63219,anyone
1607281567.8334093,found
1607281568.0344622,out
1607281568.2356188,about
1607281568.4367578,the
1607281568.63786,Potters.
1607281568.838869,Mrs.
1607281569.0403507,Potter
1607281569.241371,was
1607281569.4424903,Mrs.
1607281569.6436255,Dursley's
1607281569.8447385,"sister,"
1607281570.045862,but
1607281570.2470062,they
1607281570.448153,hadn't
1607281570.649951,met
1607281570.8510144,for
1607281571.0521214,several
1607281571.2532637,years;
1607281571.454395,in
1607281571.6555657,"fact,"
1607281571.8567576,Mrs.
1607281572.0579276,Dursley
1607281572.2590644,pretended
1607281572.4601684,she
1607281572.6620758,didn't
1607281572.863214,have
1607281573.0643532,a
1607281573.2656736,"sister,"
1607281573.4673889,because
1607281573.6685343,her
1607281573.8696759,sister
1607281574.0708275,and
1607281574.271908,her
1607281574.4730446,good-for-nothing
1607281574.6741405,husband
1607281574.8752675,were
1607281575.076446,as
1607281575.2775826,unDursleyish
1607281575.4786859,as
1607281575.6798558,it
1607281575.8799412,was
1607281576.081048,possible
1607281576.282202,to
1607281576.4822702,be.
1607281576.6834185,The
1607281576.8845625,Dursleys
1607281577.0856183,shuddered
1607281577.2867384,to
1607281577.4878602,think
1607281577.6898565,what
1607281577.8908796,the
1607281578.0920224,neighbors
1607281578.2930412,would
1607281578.4941912,say
1607281578.695321,if
1607281578.8956904,the
1607281579.0967236,Potters
1607281579.2978535,arrived
1607281579.4989989,in
1607281579.7000973,the
1607281579.901156,street.
1607281580.1027412,The
1607281580.303814,Dursleys
1607281580.505124,knew
1607281580.7061703,that
1607281580.907275,the
1607281581.108407,Potters
1607281581.3095858,had
1607281581.5109763,a
1607281581.7120204,small
1607281581.9131584,"son,"
1607281582.1142938,"too,"
1607281582.3154428,but
1607281582.5166624,they
1607281582.7176874,had
1607281582.9188185,never
1607281583.1206589,even
1607281583.3223534,seen
1607281583.523478,him.
1607281583.7246478,Mr.
1607281583.9257715,and
1607281584.12692,Mrs.
1607281584.3281128,"Dursley,"
1607281584.52954,of
1607281584.7305663,number
1607281584.9319494,"four,"
1607281585.1339529,Privet
1607281585.3351429,"Drive,"
1607281585.5362878,were
1607281585.737477,proud
1607281585.9386342,to
1607281586.1396604,say
1607281586.340804,that
1607281586.541944,they
1607281586.7430575,were
1607281586.9442472,perfectly
1607281587.1453943,"normal,"
1607281587.3464952,thank
1607281587.5476267,you
1607281587.7487922,very
1607281587.9488776,much.
1607281588.1502302,They
1607281588.3512523,were
1607281588.5523832,the
1607281588.753504,last
1607281588.954609,people
1607281589.15577,you'd
1607281589.3569067,expect
1607281589.5580423,to
1607281589.759174,be
1607281589.9602816,involved
1607281590.1613858,in
1607281590.3625324,anything
1607281590.5636997,strange
1607281590.7656882,or
1607281590.9667192,"mysterious,"
1607281591.1678662,because
1607281591.3690326,they
1607281591.5701435,just
1607281591.7718902,didn't
1607281591.9729648,hold
1607281592.1730518,with
1607281592.3731651,such
1607281592.5732522,nonsense.
1607281592.7746851,Mr.
1607281592.9758046,Dursley
1607281593.1768868,was
1607281593.3780057,the
1607281593.5791287,director
1607281593.780224,of
1607281593.981332,a
1607281594.1833155,firm
1607281594.384486,called
1607281594.585513,"Grunnings,"
1607281594.7866518,which
1607281594.9877722,made
1607281595.1888797,drills.
1607281595.389986,He
1607281595.5911298,was
1607281595.7922392,a
1607281595.993349,"big,"
1607281596.1944556,beefy
1607281596.3956363,man
1607281596.5973032,with
1607281596.799038,hardly
1607281597.0001912,any
1607281597.2013755,"neck,"
1607281597.4023926,although
1607281597.6035013,he
1607281597.805222,did
1607281598.0063899,have
1607281598.2075217,a
1607281598.4086523,very
1607281598.6097562,large
1607281598.8109093,mustache.
1607281599.012019,Mrs.
1607281599.2139337,Dursley
1607281599.4151294,was
1607281599.6152143,thin
1607281599.8163674,and
1607281600.018284,blonde
1607281600.2192993,and
1607281600.420448,had
1607281600.6215992,nearly
1607281600.8227432,twice
1607281601.0239034,the
1607281601.2250288,usual
1607281601.4261858,amount
1607281601.627548,of
1607281601.8286142,"neck,"
1607281602.0306368,which
1607281602.231888,came
1607281602.4329376,in
1607281602.6341271,very
1607281602.8354228,useful
1607281603.036445,as
1607281603.2375696,she
1607281603.4387193,spent
1607281603.6398485,so
1607281603.8410082,much
1607281604.0430486,of
1607281604.2441912,her
1607281604.4457414,time
1607281604.6469889,craning
1607281604.8489957,over
1607281605.0508573,garden
1607281605.251872,"fences,"
1607281605.453017,spying
1607281605.6546159,on
1607281605.8556828,the
1607281606.0568566,neighbors.
1607281606.257966,The
1607281606.4590871,Dursley
1607281606.6605546,s
1607281606.8616257,had
1607281607.0627725,a
1607281607.2639396,small
1607281607.4650865,son
1607281607.666194,called
1607281607.867317,Dudley
1607281608.0692801,and
1607281608.2704096,in
1607281608.4715204,their
1607281608.6726282,opinion
1607281608.8737397,there
1607281609.0749388,was
1607281609.276006,no
1607281609.477132,finer
1607281609.6782384,boy
1607281609.8793619,anywhere.
1607281610.0804684,The
1607281610.281572,Dursleys
1607281610.482713,had
1607281610.6846204,everything
1607281610.8865829,they
1607281611.0886488,"wanted,"
1607281611.2897134,but
1607281611.490878,they
1607281611.6920047,also
1607281611.8939767,had
1607281612.0950067,a
1607281612.2950938,"secret,"
1607281612.4962492,and
1607281612.6973412,their
1607281612.898463,greatest
1607281613.0996227,fear
1607281613.300753,was
1607281613.5018635,that
1607281613.7030213,somebody
1607281613.90413,would
1607281614.1052663,discover
1607281614.30672,it.
1607281614.507787,They
1607281614.7088954,didn't
1607281614.9100478,think
1607281615.1111522,they
1607281615.3124304,could
1607281615.5138187,bear
1607281615.7148316,it
1607281615.9163027,if
1607281616.1173284,anyone
1607281616.3184376,found
1607281616.519568,out
1607281616.721205,about
1607281616.9226737,the
1607281617.1243544,Potters.
1607281617.325421,Mrs.
1607281617.526607,Potter
1607281617.727602,was
1607281617.928623,Mrs.
1607281618.1297302,Dursley's
1607281618.3309374,"sister,"
1607281618.5321193,but
1607281618.7332604,they
1607281618.9343908,hadn't
1607281619.1355288,met
1607281619.3374758,for
1607281619.5385022,several
1607281619.7396314,years;
1607281619.9407673,in
1607281620.1418862,"fact,"
1607281620.343035,Mrs.
1607281620.5441697,Dursley
1607281620.7454262,pretended
1607281620.946448,she
1607281621.1475544,didn't
1607281621.3486984,have
1607281621.5498385,a
1607281621.7509608,"sister,"
1607281621.952498,because
1607281622.1536646,her
1607281622.3547688,sister
1607281622.555911,and
1607281622.7570767,her
1607281622.958208,good-for-nothing
1607281623.1593604,husband
1607281623.3605115,were
1607281623.5616503,as
1607281623.7634716,unDursleyish
1607281623.964535,as
1607281624.164621,it
1607281624.3657522,was
1607281624.5668871,possible
1607281624.7680645,to
1607281624.9681966,be.
1607281625.1693854,The
1607281625.3705237,Dursleys
1607281625.5717707,shuddered
1607281625.7728858,to
1607281625.9740531,think
1607281626.1752238,what
1607281626.3764067,the
1607281626.5776248,neighbors
1607281626.7786486,would
1607281626.9797976,say
1607281627.1809375,if
1607281627.3820803,the
1607281627.583246,Potters
1607281627.7844057,arrived
1607281627.9855943,in
1607281628.186772,the
1607281628.3887315,street.
1607281628.5897577,The
1607281628.7909074,Dursleys
1607281628.9921083,knew
1607281629.1932957,that
1607281629.395033,the
1607281629.5961525,Potters
1607281629.7972949,had
1607281629.9991257,a
1607281630.2002337,small
1607281630.4013531,"son,"
1607281630.6024761,"too,"
1607281630.8036053,but
1607281631.0047479,they
1607281631.2058995,had
1607281631.4060388,never
1607281631.6072397,even
1607281631.8084235,seen
1607281632.0095885,him.
1607281632.2110353,Mr.
1607281632.4120543,and
1607281632.6135988,Mrs.
1607281632.8150697,"Dursley,"
1607281633.0161366,of
1607281633.2172654,number
1607281633.4184,"four,"
1607281633.619529,Privet
1607281633.8206346,"Drive,"
1607281634.0217822,were
1607281634.2235677,proud
1607281634.4246314,to
1607281634.624717,say
1607281634.8262362,that
1607281635.0273054,they
1607281635.2290974,were
1607281635.430182,perfectly
1607281635.6312146,"normal,"
1607281635.8323658,thank
1607281636.033472,you
1607281636.2346182,very
1607281636.435767,much.
1607281636.6369221,They
1607281636.8381069,were
1607281637.0392518,the
1607281637.240424,last
1607281637.4415526,people
1607281637.6426957,you'd
1607281637.8438451,expect
1607281638.0450132,to
1607281638.2461383,be
1607281638.4480207,involved
1607281638.64904,in
1607281638.8501704,anything
1607281639.0512953,strange
1607281639.252447,or
1607281639.453583,"mysterious,"
1607281639.6546779,because
1607281639.8557947,they
1607281640.056795,just
1607281640.25853,didn't
1607281640.4601326,hold
1607281640.6612895,with
1607281640.8623395,such
1607281641.0641437,nonsense.
1607281641.2651663,Mr.
1607281641.4664378,Dursley
1607281641.6684484,was
1607281641.8695412,the
1607281642.0706768,director
1607281642.2718248,of
1607281642.4729621,a
1607281642.6740887,firm
1607281642.8752604,called
1607281643.0771103,"Grunnings,"
1607281643.278128,which
1607281643.4792914,made
1607281643.680405,drills.
1607281643.8815506,He
1607281644.0823352,was
1607281644.283378,a
1607281644.4834642,"big,"
1607281644.6845727,beefy
1607281644.8857043,man
1607281645.0868607,with
1607281645.2880042,hardly
1607281645.4891136,any
1607281645.690264,"neck,"
1607281645.8914182,although
1607281646.092548,he
1607281646.2936885,did
1607281646.4948277,have
1607281646.6959562,a
1607281646.8970613,very
1607281647.098778,large
1607281647.299794,mustache.
1607281647.5008986,Mrs.
1607281647.7020283,Dursley
1607281647.9032087,was
1607281648.104342,thin
1607281648.3054898,and
1607281648.5066128,blonde
1607281648.707728,and
1607281648.9089034,had
1607281649.110083,nearly
1607281649.3112814,twice
1607281649.512438,the
1607281649.7141278,usual
1607281649.9153178,amount
1607281650.1164463,of
1607281650.317644,"neck,"
1607281650.5192428,which
1607281650.7203817,came
1607281650.921503,in
1607281651.1226428,very
1607281651.3237498,useful
1607281651.524856,as
1607281651.7259927,she
1607281651.9270601,spent
1607281652.1291566,so
1607281652.3301833,much
1607281652.5313184,of
1607281652.7324448,her
1607281652.933583,time
1607281653.1355653,craning
1607281653.3365886,over
1607281653.5377426,garden
1607281653.7389252,"fences,"
1607281653.940084,spying
1607281654.1411967,on
1607281654.3423371,the
1607281654.543487,neighbors.
1607281654.7445884,The
1607281654.945733,Dursley
1607281655.1468675,s
1607281655.3469543,had
1607281655.5487602,a
1607281655.75015,small
1607281655.9512415,son
1607281656.1522658,called
1607281656.3534517,Dudley
1607281656.5546598,and
1607281656.7558064,in
1607281656.9565039,their
1607281657.1576986,opinion
1607281657.3588996,there
1607281657.5589569,was
1607281657.7600071,no
1607281657.9611504,finer
1607281658.1622913,boy
1607281658.363395,anywhere.
1607281658.5645084,The
1607281658.7662458,Dursleys
1607281658.967275,had
1607281659.1683822,everything
1607281659.3700182,they
1607281659.5710402,"wanted,"
1607281659.772146,but
1607281659.9737399,they
1607281660.1754072,also
1607281660.3764293,had
1607281660.5775378,a
1607281660.778687,"secret,"
1607281660.9798167,and
1607281661.1809697,their
1607281661.382122,greatest
1607281661.5836074,fear
1607281661.7846582,was
1607281661.9857864,that
1607281662.1869438,somebody
1607281662.3880527,would
1607281662.5891826,discover
1607281662.7903075,it.
1607281662.991461,They
1607281663.192582,didn't
1607281663.3937664,think
1607281663.5949056,they
1607281663.7960489,could
1607281663.9971156,bear
1607281664.1981645,it
1607281664.3994722,if
1607281664.6005719,anyone
1607281664.8017287,found
1607281665.0028596,out
1607281665.2039974,about
1607281665.4051893,the
1607281665.6065798,Potters.
1607281665.807598,Mrs.
1607281666.0087857,Potter
1607281666.2107,was
1607281666.4117265,Mrs.
1607281666.6128411,Dursley's
1607281666.8140147,"sister,"
1607281667.0154088,but
1607281667.2165003,they
1607281667.417594,hadn't
1607281667.6187425,met
1607281667.8199823,for
1607281668.021135,several
1607281668.2222714,years;
1607281668.423374,in
1607281668.6245174,"fact,"
1607281668.8256655,Mrs.
1607281669.0267687,Dursley
1607281669.2277915,pretended
1607281669.4288905,she
1607281669.630069,didn't
1607281669.8312073,have
1607281670.03238,a
1607281670.232521,"sister,"
1607281670.4336715,because
1607281670.635278,her
1607281670.8363402,sister
1607281671.0375206,and
1607281671.2386615,her
1607281671.4408064,good-for-nothing
1607281671.6411748,husband
1607281671.8430989,were
1607281672.0447254,as
1607281672.2457843,unDursleyish
1607281672.4468887,as
1607281672.6480203,it
1607281672.8491812,was
1607281673.0503511,possible
1607281673.2515006,to
1607281673.4526608,be.
1607281673.6537259,The
1607281673.8549116,Dursleys
1607281674.0561051,shuddered
1607281674.257255,to
1607281674.458393,think
1607281674.6595278,what
1607281674.860662,the
1607281675.0617807,neighbors
1607281675.2629285,would
1607281675.4641101,say
1607281675.665234,if
1607281675.866407,the
1607281676.066493,Potters
1607281676.2689793,arrived
1607281676.469075,in
1607281676.6701958,the
1607281676.8717208,street.
1607281677.072757,The
1607281677.2738767,Dursleys
1607281677.4749706,knew
1607281677.67607,that
1607281677.8771994,the
1607281678.0783474,Potters
1607281678.2795174,had
1607281678.4806461,a
1607281678.681754,small
1607281678.8828595,"son,"
1607281679.0839734,"too,"
1607281679.2850344,but
1607281679.48615,they
1607281679.6872928,had
1607281679.88846,never
1607281680.0896032,even
1607281680.2907758,seen
1607281680.4919536,him.
1607281680.6931777,Mr.
1607281680.8950872,and
1607281681.0961823,Mrs.
1607281681.2974422,"Dursley,"
1607281681.4986334,of
1607281681.699773,number
1607281681.9011967,"four,"
1607281682.1022003,Privet
1607281682.303211,"Drive,"
1607281682.5043013,were
1607281682.7054546,proud
1607281682.9066021,to
1607281683.107697,say
1607281683.3087556,that
1607281683.5098944,they
1607281683.7110705,were
1607281683.9122064,perfectly
1607281684.113355,"normal,"
1607281684.3150802,thank
1607281684.5160983,you
1607281684.7172296,very
1607281684.9183497,much.
1607281685.1194556,They
1607281685.3212452,were
1607281685.5226173,the
1607281685.7236419,last
1607281685.9247715,people
1607281686.1259234,you'd
1607281686.327054,expect
1607281686.5281584,to
1607281686.7292647,be
1607281686.9304235,involved
1607281687.1315532,in
1607281687.3326614,anything
1607281687.5337646,strange
1607281687.734894,or
1607281687.9360163,"mysterious,"
1607281688.1374779,because
1607281688.338498,they
1607281688.539605,just
1607281688.7407267,didn't
1607281688.9418619,hold
1607281689.1429687,with
1607281689.3441145,such
1607281689.545281,nonsense.
1607281689.7463877,Mr.
1607281689.9475014,Dursley
1607281690.148608,was
1607281690.349736,the
1607281690.5508716,director
1607281690.7520068,of
1607281690.9533691,a
1607281691.1544342,firm
1607281691.355566,called
1607281691.5566678,"Grunnings,"
1607281691.7577698,which
1607281691.9589083,made
1607281692.1600928,drills.
1607281692.3612309,He
1607281692.5623505,was
1607281692.7634928,a
1607281692.964534,"big,"
1607281693.1655,beefy
1607281693.366563,man
1607281693.5677187,with
1607281693.7690501,hardly
1607281693.9700725,any
1607281694.171249,"neck,"
1607281694.3723886,although
1607281694.5734994,he
1607281694.7746506,did
1607281694.975787,have
1607281695.1769087,a
1607281695.3780499,very
1607281695.5791721,large
1607281695.780318,mustache.
1607281695.9814148,Mrs.
1607281696.1835074,Dursley
1607281696.3846421,was
1607281696.585786,thin
1607281696.7869368,and
1607281696.9886768,blonde
1607281697.1898339,and
1607281697.3909786,had
1607281697.5920846,nearly
1607281697.7932158,twice
1607281697.994323,the
1607281698.195443,usual
1607281698.3965685,amount
1607281698.5977392,of
1607281698.7978287,"neck,"
1607281698.9989421,which
1607281699.2000933,came
1607281699.401193,in
1607281699.6022446,very
1607281699.8033977,useful
1607281700.0045562,as
1607281700.2056768,she
1607281700.406802,spent
1607281700.6079497,so
1607281700.8090696,much
1607281701.0102057,of
1607281701.2122147,her
1607281701.4133456,time
1607281701.6144843,craning
1607281701.815628,over
1607281702.016749,garden
1607281702.2179196,"fences,"
1607281702.4190564,spying
1607281702.6201966,on
1607281702.82198,the
1607281703.0231438,neighbors.
1607281703.2251472,The
1607281703.4261725,Dursley
1607281703.627311,s
1607281703.828464,had
1607281704.029578,a
1607281704.2307358,small
1607281704.431937,son
1607281704.633091,called
1607281704.834235,Dudley
1607281705.0352504,and
1607281705.2364197,in
1607281705.436454,their
1607281705.6378934,opinion
1607281705.838946,there
1607281706.0400817,was
1607281706.2412062,no
1607281706.4423287,finer
1607281706.6434374,boy
1607281706.845038,anywhere.
1607281707.046879,The
1607281707.2479405,Dursleys
1607281707.4496331,had
1607281707.6506588,everything
1607281707.8516924,they
1607281708.0528586,"wanted,"
1607281708.2540362,but
1607281708.4554417,they
1607281708.6564865,also
1607281708.857669,had
1607281709.058851,a
1607281709.2589886,"secret,"
1607281709.4601312,and
1607281709.6612515,their
1607281709.8623977,greatest
1607281710.0635965,fear
1607281710.2647781,was
1607281710.4659114,that
1607281710.6671026,somebody
1607281710.8682084,would
1607281711.0697985,discover
1607281711.2710176,it.
1607281711.4720976,They
1607281711.6732416,didn't
1607281711.874387,think
1607281712.0755348,they
1607281712.2766414,could
1607281712.4777997,bear
1607281712.678934,it
1607281712.880093,if
1607281713.081269,anyone
1607281713.2824159,found
1607281713.4838548,out
1607281713.684881,about
1607281713.8860097,the
1607281714.0875714,Potters.
1607281714.2886345,Mrs.
1607281714.4898221,Potter
1607281714.6909301,was
1607281714.8920493,Mrs.
1607281715.093112,Dursley's
1607281715.2941163,"sister,"
1607281715.4959908,but
1607281715.6970558,they
1607281715.898116,hadn't
1607281716.1001146,met
1607281716.3012526,for
1607281716.5024195,several
1607281716.703625,years;
1607281716.9054146,in
1607281717.1071186,"fact,"
1607281717.3082457,Mrs.
1607281717.509993,Dursley
1607281717.7110596,pretended
1607281717.912232,she
1607281718.112319,didn't
1607281718.3134773,have
1607281718.5146132,a
1607281718.715735,"sister,"
1607281718.9168448,because
1607281719.1179867,her
1607281719.3191268,sister
1607281719.5207667,and
1607281719.7223005,her
1607281719.9234056,good-for-nothing
1607281720.1245153,husband
1607281720.3256254,were
1607281720.5267584,as
1607281720.727921,unDursleyish
1607281720.9290433,as
1607281721.1301646,it
1607281721.3313122,was
1607281721.5324478,possible
1607281721.733588,to
1607281721.9347074,be.
1607281722.1358604,The
1607281722.3371794,Dursleys
